clone_url:https://github.com/shrinandj/smoke-test-operator.git, last_commit:2018-06-24 04:49:40, num_contributors:1, stars:3
clone_url:https://github.com/ktateish/postgresql-operator.git, last_commit:2017-12-13 08:40:15, num_contributors:1, stars:2
clone_url:https://github.com/Hyperpilotio/hyperpilot-operator.git, last_commit:2018-03-04 04:15:55, num_contributors:3, stars:2
clone_url:https://github.com/IBM/openwhisk-operator.git, last_commit:2019-02-07 18:11:52, num_contributors:1, stars:2
clone_url:https://github.com/sstarcher/newrelic-operator.git, last_commit:2019-02-05 15:44:51, num_contributors:2, stars:2
clone_url:https://github.com/troposhq/kong-operator.git, last_commit:2018-09-24 02:11:37, num_contributors:1, stars:2
clone_url:https://github.com/sylus/drupal-operator.git, last_commit:2019-02-04 02:30:51, num_contributors:1, stars:2
clone_url:https://github.com/mcasimir/regsecret-operator.git, last_commit:2018-05-28 08:41:58, num_contributors:1, stars:2
clone_url:https://github.com/alecmerdler/operator-dashboard.git, last_commit:2018-08-14 02:16:19, num_contributors:1, stars:0
clone_url:https://github.com/yylin1/custom-operator.git, last_commit:2019-02-19 15:52:40, num_contributors:1, stars:0
clone_url:https://github.com/IBM/cloud-operators.git, last_commit:2019-01-31 16:03:09, num_contributors:1, stars:1
clone_url:https://github.com/NVIDIA/gpu-operator.git, last_commit:2019-02-27 00:22:22, num_contributors:1, stars:2
clone_url:https://github.com/r3boot/anycast-operator.git, last_commit:2018-03-05 21:00:56, num_contributors:1, stars:2
clone_url:https://github.com/xiaopal/kube-informer.git, last_commit:2019-03-11 07:40:26, num_contributors:1, stars:2
clone_url:https://github.com/giantswarm/kvm-operator-node-controller.git, last_commit:2018-08-29 15:39:43, num_contributors:1, stars:2
clone_url:https://github.com/MalloZup/terraform-libvirt-operator.git, last_commit:2018-12-05 12:35:56, num_contributors:1, stars:2
clone_url:https://github.com/dollarshaveclub/node-auto-repair-operator.git, last_commit:2018-02-09 21:00:19, num_contributors:1, stars:2
clone_url:https://github.com/microcks/microcks-ansible-operator.git, last_commit:2019-03-15 12:58:54, num_contributors:2, stars:2
clone_url:https://github.com/sapcc/vcenter-operator.git, last_commit:2019-03-12 09:02:09, num_contributors:3, stars:2
clone_url:https://github.com/marvinosswald/kubeterm.git, last_commit:2018-12-09 11:35:29, num_contributors:2, stars:0
clone_url:https://github.com/jgmize/holokube.git, last_commit:2018-06-13 19:20:21, num_contributors:1, stars:0
clone_url:https://github.com/gabeduke/dukemon-operator.git, last_commit:2018-11-23 06:38:59, num_contributors:1, stars:0
clone_url:https://github.com/arghya88/rabbitmq-operator.git, last_commit:2019-02-04 13:04:07, num_contributors:1, stars:0
clone_url:https://github.com/blkswanio/popper-operator.git, last_commit:2019-03-15 04:00:00, num_contributors:1, stars:0
clone_url:https://github.com/crywolf/memcached-operator.git, last_commit:2018-09-22 15:57:12, num_contributors:1, stars:0
clone_url:https://github.com/libopenstorage/operator.git, last_commit:2018-12-13 23:53:47, num_contributors:2, stars:0
clone_url:https://github.com/peak-oss/peakoperator.git, last_commit:2019-03-11 04:59:02, num_contributors:1, stars:0
clone_url:https://github.com/lukebond/postgres-operator.git, last_commit:2017-05-31 06:46:46, num_contributors:0, stars:0
clone_url:https://github.com/tjololo/hello-operator.git, last_commit:2018-05-30 18:09:05, num_contributors:1, stars:0
clone_url:https://github.com/wstrange/dsoperator.git, last_commit:2018-08-23 16:18:23, num_contributors:1, stars:0
clone_url:https://github.com/unfunco/spryker-operator.git, last_commit:2019-03-07 18:49:38, num_contributors:1, stars:1
clone_url:https://github.com/Medium/picchu.git, last_commit:2019-03-15 21:42:24, num_contributors:2, stars:0
clone_url:https://github.com/travisn/test-operator.git, last_commit:2017-03-07 18:37:20, num_contributors:1, stars:0
clone_url:https://github.com/skolodyazhnyy/pingdom-operator.git, last_commit:2017-12-13 15:56:21, num_contributors:1, stars:0
clone_url:https://github.com/alok87/k8s-operator.git, last_commit:2018-05-19 05:46:19, num_contributors:1, stars:0
clone_url:https://github.com/TomasLongo/esoperator.git, last_commit:2018-11-18 20:00:55, num_contributors:1, stars:0
clone_url:https://github.com/jnummelin/pod-ttl-operator.git, last_commit:2019-01-08 06:16:03, num_contributors:1, stars:0
clone_url:https://github.com/sugare/operator.git, last_commit:2018-11-07 10:57:40, num_contributors:1, stars:0
clone_url:https://github.com/inc0/dask-operator.git, last_commit:2018-11-11 23:22:54, num_contributors:1, stars:0
clone_url:https://github.com/zdq0394/k8soperator.git, last_commit:2019-02-26 09:40:24, num_contributors:1, stars:1
clone_url:https://github.com/aveshagarwal/kube-scheduler-operator.git, last_commit:2018-09-14 02:48:33, num_contributors:1, stars:0
